pairID,sentence1,sentence2,gold_label,pos-pos,pos-neg,neg-pos,neg-neg,act-act,act-pas,pas-act,pas-pas,sentence-TT,sentence-TF,sentence-FT,sentence-FF,noun_chunks_=,noun_chunks_<,noun_chunks_>,word_count_=,word_count_<,word_count_>,quantifiers-TT,quantifiers-TF,quantifiers-FT,quantifiers-FF
4151424348.jpg#2r1c,A young boy looks on as a man performs the guitar on the street while sitting on a bench.,The young boy is watching a hockey game.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4151424348.jpg#2r1e,A young boy looks on as a man performs the guitar on the street while sitting on a bench.,The young boy is watching a man perform.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4151424348.jpg#2r1n,A young boy looks on as a man performs the guitar on the street while sitting on a bench.,The man performing is famous.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4910904772.jpg#0r1e,A woman in a black top and blue skirt is pushing a carriage or cart down a long empty tree-lined road.,A woman is outdoors,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4910904772.jpg#0r1n,A woman in a black top and blue skirt is pushing a carriage or cart down a long empty tree-lined road.,A lady is walking down a forest,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4910904772.jpg#0r1c,A woman in a black top and blue skirt is pushing a carriage or cart down a long empty tree-lined road.,A woman is running with a stroller down a lot,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
45427454.jpg#4r1n,A man is repairing roof shingles.,A guy is fixing the roof and falls off.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
45427454.jpg#4r1e,A man is repairing roof shingles.,A guy is fixing the roof.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
45427454.jpg#4r1c,A man is repairing roof shingles.,A guy is jogging.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
6956922556.jpg#1r1e,Two girls pose along a tree-lined path and blow kisses towards the camera.,Two girls are taking pictures outside.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
6956922556.jpg#1r1c,Two girls pose along a tree-lined path and blow kisses towards the camera.,Two guys are standing by a tree.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
6956922556.jpg#1r1n,Two girls pose along a tree-lined path and blow kisses towards the camera.,Two girls are doing the same pose.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
7396934178.jpg#4r1n,Two racers race on motorcycles.,Two people are racing in a tournament.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
7396934178.jpg#4r1c,Two racers race on motorcycles.,Two people are racing cars.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
7396934178.jpg#4r1e,Two racers race on motorcycles.,Two people are racing.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4917332111.jpg#2r1n,Three men dancing as a group of people watch.,three men are a dancer,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4917332111.jpg#2r1c,Three men dancing as a group of people watch.,three men shooting the one girl,contradiction,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
4917332111.jpg#2r1e,Three men dancing as a group of people watch.,three men dancing as a stage,neutral,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2416964653.jpg#3r1c,Two young girls looking very concerned.,They aren't paying attention to anything.,contradiction,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
2416964653.jpg#3r1n,Two young girls looking very concerned.,A man is lying face down on the street.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
2416964653.jpg#3r1e,Two young girls looking very concerned.,Their faces convey their feelings.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
3426789838.jpg#3r1e,A child is thrown by a man in the swimming pool.,A child is thrown by a man in the pool.,entailment,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True
3426789838.jpg#3r1n,A child is thrown by a man in the swimming pool.,A man was teaching his boy to swim.,neutral,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3426789838.jpg#3r1c,A child is thrown by a man in the swimming pool.,A child is tosses into a box by a woman.,contradiction,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2691641332.jpg#4r1c,A young girl with her bike.,There is a girl sleeping inside her house.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
2691641332.jpg#4r1e,A young girl with her bike.,The little girl is going to ride her bike.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
2691641332.jpg#4r1n,A young girl with her bike.,A girl is wiating for someone to take her bicycle.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
2644470867.jpg#3r1e,"Two girls in a crowd are dressed up, one as the cartoon character Wall-E.",Two girls cosplay at a convention.,neutral,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2644470867.jpg#3r1n,"Two girls in a crowd are dressed up, one as the cartoon character Wall-E.",A few girls cosplay at a local event.,neutral,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
2644470867.jpg#3r1c,"Two girls in a crowd are dressed up, one as the cartoon character Wall-E.",Two girls attend a convention.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4953626913.jpg#0r1e,Two men sit together and a woman is not too far from them under a bridge as all three watch the water in front of them.,Men sit.,entailment,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
4953626913.jpg#0r1c,Two men sit together and a woman is not too far from them under a bridge as all three watch the water in front of them.,He plays a vial of gin.,contradiction,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
4953626913.jpg#0r1n,Two men sit together and a woman is not too far from them under a bridge as all three watch the water in front of them.,Water is nearby.,entailment,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
322628645.jpg#0r1n,"An Asian woman in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy, while an Asian man eats a roll and prepares to take some food up with his chopsticks.",A mother is making food for her family.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
322628645.jpg#0r1e,"An Asian woman in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy, while an Asian man eats a roll and prepares to take some food up with his chopsticks.",A woman is preparing food for a child.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
322628645.jpg#0r1c,"An Asian woman in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy, while an Asian man eats a roll and prepares to take some food up with his chopsticks.",A woman is doing the dishes.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
5821273816.jpg#1r1n,A little boy in flannel pajama pants and an orange shirt is playing the guitar on the couch.,The boy wants to be a professional guitar player when he grows up,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
5821273816.jpg#1r1c,A little boy in flannel pajama pants and an orange shirt is playing the guitar on the couch.,The boy plays the flute,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
5821273816.jpg#1r1e,A little boy in flannel pajama pants and an orange shirt is playing the guitar on the couch.,The child practices guitar indoors,entailment,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
3485425825.jpg#2r1e,A man rides a bicycle while a young girl holds onto the back of him.,A man rides a bike.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3485425825.jpg#2r1c,A man rides a bicycle while a young girl holds onto the back of him.,The man is sitting on the ground.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2131732576.jpg#2r1c,"There is one man with light blue jeans on, and one with dark blue jeans on that are walking down the street.",Two men are making pancakes in their swimtrunks.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2131732576.jpg#2r1n,"There is one man with light blue jeans on, and one with dark blue jeans on that are walking down the street.",Two men are wearing jeans for a jean advertisement.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2131732576.jpg#2r1e,"There is one man with light blue jeans on, and one with dark blue jeans on that are walking down the street.",Two men are wearing jeans.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3173928684.jpg#4r1n,two white dogs fighting with each other,The two dogs hate each other.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
3173928684.jpg#4r1e,two white dogs fighting with each other,The two dogs are having a brawl.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
3173928684.jpg#4r1c,two white dogs fighting with each other,The two dogs are playing fetch with their owners.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
3152291140.jpg#0r1n,Five young blond and light brown-haired girls are sitting on the ground reading books together.,Five girls taking turns reading aloud for a school assignment,neutral,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
3152291140.jpg#0r1e,Five young blond and light brown-haired girls are sitting on the ground reading books together.,A group of kids reading,entailment,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
3152291140.jpg#0r1c,Five young blond and light brown-haired girls are sitting on the ground reading books together.,5 girls wakeboarding,contradiction,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2054584135.jpg#1r1e,There is a person walking down a tree lined street with snow scattered about.,A person walking down a street with snow scattered about.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2054584135.jpg#1r1c,There is a person walking down a tree lined street with snow scattered about.,There is a dog walking down a tree lined street with snow scattered about.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
2054584135.jpg#1r1n,There is a person walking down a tree lined street with snow scattered about.,There is a man walking down a tree lined street with snow scattered about.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
3945002182.jpg#1r1c,2 people with backpacks are at a table with a woman with a beige blazer sitting behind it.,10 people are kissing,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3945002182.jpg#1r1n,2 people with backpacks are at a table with a woman with a beige blazer sitting behind it.,2 people are talking,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3945002182.jpg#1r1e,2 people with backpacks are at a table with a woman with a beige blazer sitting behind it.,2 people are at a table,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4535433884.jpg#3r1n,A man is doing a task by a body of water on a farm.,The man is practicing how to surf.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4535433884.jpg#3r1c,A man is doing a task by a body of water on a farm.,The man is laying in a mud puddle.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4535433884.jpg#3r1e,A man is doing a task by a body of water on a farm.,The man is doing something by the water.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2193223202.jpg#0r1e,On the ground a boy in a red sweatshirt is leaning over holding a football and two other kids.,Young boys running their plays at home before Saturdays big peewee game.,neutral,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2193223202.jpg#0r1n,On the ground a boy in a red sweatshirt is leaning over holding a football and two other kids.,Timmy hikes the ball as Joe calls the plays,neutral,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2193223202.jpg#0r1c,On the ground a boy in a red sweatshirt is leaning over holding a football and two other kids.,Bender strikes again!,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3844096151.jpg#2r1c,A woman is holding a microphone in one hand and her mouth is open.,A woman laying down sleeping,contradiction,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
3844096151.jpg#2r1n,A woman is holding a microphone in one hand and her mouth is open.,A woman about to sing a song on stage,neutral,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
3844096151.jpg#2r1e,A woman is holding a microphone in one hand and her mouth is open.,A woman standing at a microphone,entailment,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2092223894.jpg#1r1n,"Two girls jumping on a trampoline, one upright and the other landing on her back, in a backyard.",Two girls are playing a game on the trampoline.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
2092223894.jpg#1r1e,"Two girls jumping on a trampoline, one upright and the other landing on her back, in a backyard.",There are girls on a trampoline.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
2092223894.jpg#1r1c,"Two girls jumping on a trampoline, one upright and the other landing on her back, in a backyard.",The girls are in a rocket ship.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
798343627.jpg#4r1n,A girl is blowing a huge bubble.,A girl is playing.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
798343627.jpg#4r1c,A girl is blowing a huge bubble.,A girl is blowing many tiny bubbles.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
798343627.jpg#4r1e,A girl is blowing a huge bubble.,A girl is expelling air.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2690538407.jpg#4r1e,A small child is giving heavy metal signs,Kid showing the heavy metal hand sign.,entailment,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
2690538407.jpg#4r1c,A small child is giving heavy metal signs,A child signing I love you.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
2690538407.jpg#4r1n,A small child is giving heavy metal signs,A child pretending his hand is a bull.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
6273115722.jpg#1r1e,A female camera operator is capturing some off-camera activity.,A lady is taking a picture,entailment,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
6273115722.jpg#1r1c,A female camera operator is capturing some off-camera activity.,A lady is painting a picture,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
6273115722.jpg#1r1n,A female camera operator is capturing some off-camera activity.,A lady is spying on somebody else,neutral,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
4557545329.jpg#0r1n,"A man in a light brownish jacket, orange undershirt, blue jeans, and a black satchel, who has many sticks of cotton candy.",A man at a fair is selling cotton candy to little children.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
4557545329.jpg#0r1e,"A man in a light brownish jacket, orange undershirt, blue jeans, and a black satchel, who has many sticks of cotton candy.",A man is holding fluffy sweets.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
4557545329.jpg#0r1c,"A man in a light brownish jacket, orange undershirt, blue jeans, and a black satchel, who has many sticks of cotton candy.",A naked man is picking apples.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
2096630557.jpg#0r1n,A referee with a whistle in his mouth points to the right and watches as a player with the basketball bends down with a defensive player.,A man is running,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2096630557.jpg#0r1c,A referee with a whistle in his mouth points to the right and watches as a player with the basketball bends down with a defensive player.,A referee is punching a goat,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2096630557.jpg#3r1n,"Two black guys, that are on rival teams playing basketball.",Two professional athletes playing basketball.,neutral,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
2096630557.jpg#3r1e,"Two black guys, that are on rival teams playing basketball.",Two men playing basketball.,entailment,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
2096630557.jpg#3r1c,"Two black guys, that are on rival teams playing basketball.",Two women playing basketball.,contradiction,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
207731022.jpg#1r1e,A canoe in the distance on a lake as seen from another canoe.,A boat is in the water.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
207731022.jpg#1r1c,A canoe in the distance on a lake as seen from another canoe.,A canoe goes over a waterfall.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
207731022.jpg#1r1n,A canoe in the distance on a lake as seen from another canoe.,A canoe has come untied from the dock and is drifting.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
7300424828.jpg#4r1c,A young boy is hugging a wooden post.,A boy gets his tongue stuck to a metal post.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
7300424828.jpg#4r1e,A young boy is hugging a wooden post.,A boy holds onto a post.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
7300424828.jpg#4r1n,A young boy is hugging a wooden post.,A boy holds onto a post during a wind storm.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
3164195421.jpg#2r1c,4 children and 1 adult look at an armadillo on a grassy hill with 2 trees.,"There is a group of people, waiting at the bus stop.",contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3164195421.jpg#2r1n,4 children and 1 adult look at an armadillo on a grassy hill with 2 trees.,A family visits the zoo.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2586028627.jpg#4r1c,A child with a yellow shirt riding a yellow bike in a city.,A kid eating a pizza on a bench by his bike.,contradiction,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
2586028627.jpg#4r1n,A child with a yellow shirt riding a yellow bike in a city.,A kid riding his bike home.,neutral,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
2586028627.jpg#4r1e,A child with a yellow shirt riding a yellow bike in a city.,A kid riding his bike down the street.,entailment,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
2586028627.jpg#1r1c,a little boy is riding a yellow bicycle across a town square.,The boy's bike is blue.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2586028627.jpg#1r1e,a little boy is riding a yellow bicycle across a town square.,A boy has a yellow bike.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2586028627.jpg#1r1n,a little boy is riding a yellow bicycle across a town square.,the boy is having fun.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
6540766147.jpg#4r1c,Two cars are being driven in a car race.,Two horses are pacing each other on a race track.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
6540766147.jpg#4r1n,Two cars are being driven in a car race.,A Bugatti and a Lambourgini compete in a road race.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
6540766147.jpg#4r1e,Two cars are being driven in a car race.,Two cars participate in a car race.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
405698513.jpg#2r1c,"A young female gymnast, wearing a sequined royal blue and white outfit, is lifting her right leg straight up in the air.",A dog is barking at the TV.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
405698513.jpg#2r1n,"A young female gymnast, wearing a sequined royal blue and white outfit, is lifting her right leg straight up in the air.",a gymnast has her leg straight up in the air.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
405698513.jpg#2r1e,"A young female gymnast, wearing a sequined royal blue and white outfit, is lifting her right leg straight up in the air.","A younger gymnast, wearing dark blue and white, has her right leg straight in the air.",entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3266913175.jpg#2r1c,Bicycles are littering the road as boy pull door.,An old man opens a door while carrying his bicycle out to the clean street.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
3266913175.jpg#2r1n,Bicycles are littering the road as boy pull door.,A boy tries to open the door to his apartment near where other apartment dwellers park their bicycles.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
3266913175.jpg#2r1e,Bicycles are littering the road as boy pull door.,A boy is touching a door.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
963730324.jpg#2r1e,A young boy attempts to push the Walmart shopping cart for a man.,a person pushing a shopping cart.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
963730324.jpg#2r1n,A young boy attempts to push the Walmart shopping cart for a man.,a biy pushing a shopping cart.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
963730324.jpg#2r1c,A young boy attempts to push the Walmart shopping cart for a man.,a boy pushing a car up a hill.,contradiction,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
334052203.jpg#4r1c,A shirtless man with his fishing boat.,A man is sleeping at home.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
334052203.jpg#4r1n,A shirtless man with his fishing boat.,The man doesn't like his fishing boat.,contradiction,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
334052203.jpg#4r1e,A shirtless man with his fishing boat.,A man is with his boat.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
2536876757.jpg#2r1n,An engineer with a blue jacket and cap wears purple gloves while looking up.,The engineer heard a noise.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2536876757.jpg#2r1e,An engineer with a blue jacket and cap wears purple gloves while looking up.,The engineer had purple gloves.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2536876757.jpg#2r1c,An engineer with a blue jacket and cap wears purple gloves while looking up.,The engineer was falling asleep.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
5921627737.jpg#1r1e,"Along a paved walkway outdoors, a person in a black windbreaker takes a photo of a multi-piece fish statue while a small white dog looks on.","Along a paved walkway outdoors, a person in a black windbreaker takes a picture of a fish statue while a small white dog looks on.",entailment,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
5921627737.jpg#1r1c,"Along a paved walkway outdoors, a person in a black windbreaker takes a photo of a multi-piece fish statue while a small white dog looks on.",A jury convicts the innocent man because they thought it'd be funny.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
5921627737.jpg#1r1n,"Along a paved walkway outdoors, a person in a black windbreaker takes a photo of a multi-piece fish statue while a small white dog looks on.",A person takes a photo.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2332806484.jpg#0r1n,A curly-haired man is talking or possibly debating with a blond-haired man in front of a table.,A man gets into an argument after his waiter makes a mistake on his order.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
2332806484.jpg#0r1c,A curly-haired man is talking or possibly debating with a blond-haired man in front of a table.,A man and a woman are hugging in front of a restaurant.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2332806484.jpg#0r1e,A curly-haired man is talking or possibly debating with a blond-haired man in front of a table.,Two men talk to each other.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3983874347.jpg#0r1c,"Three men in yellow green safety vests sit on a bench yawning, smoking and having a break.",People are playing volleyball on the sand.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3983874347.jpg#0r1n,"Three men in yellow green safety vests sit on a bench yawning, smoking and having a break.",Some guys are taking a rest from working.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
3983874347.jpg#0r1e,"Three men in yellow green safety vests sit on a bench yawning, smoking and having a break.",There are people seated.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
245815603.jpg#4r1c,A father is teaching his son how to ride a bicycle.,The father is teaching his daughter how to ride a bike.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
245815603.jpg#4r1e,A father is teaching his son how to ride a bicycle.,A boy is learning how to ride his bike.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
245815603.jpg#4r1n,A father is teaching his son how to ride a bicycle.,The boy is improving quickly.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
779266595.jpg#1r1n,Two men with graying beards share a laugh while enjoying the nice weather.,The men are laughing about the us losing the cold war.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
779266595.jpg#1r1c,Two men with graying beards share a laugh while enjoying the nice weather.,Two women with leg hair share a laugh while enjoying the nice weather.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
779266595.jpg#1r1e,Two men with graying beards share a laugh while enjoying the nice weather.,Men are laughing together on a nice day.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3990927873.jpg#4r1n,A woman sitting in an office.,A women in a conference room,contradiction,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
3990927873.jpg#4r1c,A woman sitting in an office.,A women outside,contradiction,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
3990927873.jpg#4r1e,A woman sitting in an office.,A woman in a office,entailment,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
2320742338.jpg#0r1e,"A bear-chested jungle native, with long hair, wearing a cloth bottom garment, is dangling in the air from a chute.",A person with hair,entailment,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
